latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-2.8814,103.1951,314.5,1.5,1.2,2024-10-29,0713,Aqua,MODIS,34,61.03,298.4,7.4,D,0
-2.5641,105.4451,322.5,1.1,1,2024-10-29,0713,Aqua,MODIS,72,61.03,303.9,12.1,D,0
-3.034,102.82,317.9,1.6,1.2,2024-10-29,0713,Aqua,MODIS,67,61.03,295.2,15.2,D,0
-3.0354,102.8254,315,1.6,1.2,2024-10-29,0713,Aqua,MODIS,60,61.03,295.2,11.4,D,0
-5.06,105.8526,321,1.1,1,2024-10-29,0713,Aqua,MODIS,0,61.03,298.4,14.8,D,0
-5.0614,105.843,322.3,1.1,1,2024-10-29,0713,Aqua,MODIS,71,61.03,298.5,16.6,D,0
-4.6063,105.2964,319.8,1.2,1.1,2024-10-29,0713,Aqua,MODIS,35,61.03,289.8,12.3,D,0
-4.4597,105.7884,334.8,1.1,1,2024-10-29,0713,Aqua,MODIS,85,61.03,303,26.9,D,0
-4.4611,105.7788,332.6,1.1,1,2024-10-29,0713,Aqua,MODIS,83,61.03,304.3,23.8,D,0
-4.4505,105.7871,332.5,1.1,1,2024-10-29,0713,Aqua,MODIS,83,61.03,303.4,23.4,D,0
-4.4519,105.7775,333.7,1.1,1,2024-10-29,0713,Aqua,MODIS,84,61.03,302.8,25.3,D,0
-4.5681,104.5831,323.2,1.3,1.1,2024-10-29,0713,Aqua,MODIS,74,61.03,299.6,15.9,D,0
-4.5895,103.777,324.7,1.4,1.2,2024-10-29,0713,Aqua,MODIS,76,61.03,300.5,26.2,D,0
-4.4854,104.3694,316.5,1.3,1.1,2024-10-29,0713,Aqua,MODIS,50,61.03,298.4,9.3,D,0
-4.2772,105.5962,319.6,1.1,1,2024-10-29,0713,Aqua,MODIS,66,61.03,298.6,11,D,0
-4.2679,105.5949,315.9,1.1,1,2024-10-29,0713,Aqua,MODIS,40,61.03,295.6,7.1,D,0
-3.9915,105.6547,315.1,1.1,1,2024-10-29,0713,Aqua,MODIS,40,61.03,300.5,5.7,D,0
-4.1412,103.7725,314.6,1.4,1.2,2024-10-29,0713,Aqua,MODIS,54,61.03,299.9,11.6,D,0
-3.6018,105.7975,318.9,1.1,1,2024-10-29,0713,Aqua,MODIS,64,61.03,300.3,10.8,D,0
-4.0334,102.5865,322.4,1.7,1.3,2024-10-29,0713,Aqua,MODIS,75,61.03,295.3,30.1,D,0
-3.5535,105.8097,316.7,1.1,1,2024-10-29,0713,Aqua,MODIS,59,61.03,299.9,7.3,D,0
-3.9935,102.4555,313,1.8,1.3,2024-10-29,0713,Aqua,MODIS,54,61.03,297,10.8,D,0
-3.9963,102.4506,312,1.8,1.3,2024-10-29,0713,Aqua,MODIS,45,61.03,297.2,9.9,D,0
-3.0278,108.038,322.2,1,1,2024-10-29,0713,Aqua,MODIS,75,61.03,300.4,12.2,D,0
-3.4658,104.057,317,1.3,1.1,2024-10-29,0713,Aqua,MODIS,63,61.03,300.8,10.2,D,0
-3.2655,105.3129,318.4,1.1,1.1,2024-10-29,0713,Aqua,MODIS,40,61.03,299.9,9.5,D,0
-2.8551,108.0186,326.6,1,1,2024-10-29,0713,Aqua,MODIS,79,61.03,299.6,18.5,D,0
-3.5268,102.9981,320.6,1.6,1.2,2024-10-29,0713,Aqua,MODIS,71,61.03,298.8,21.9,D,0
-2.3388,101.2159,312,2.1,1.4,2024-10-29,0714,Aqua,MODIS,23,61.03,294.4,15.4,D,0
-2.135,103.0729,311.5,1.5,1.2,2024-10-29,0714,Aqua,MODIS,53,61.03,291.6,8.5,D,0
-2.1195,103.0311,311.6,1.5,1.2,2024-10-29,0714,Aqua,MODIS,53,61.03,290.2,9.9,D,0
-1.744,105.5681,321.7,1.1,1,2024-10-29,0714,Aqua,MODIS,73,61.03,301.4,11.9,D,0
-1.8995,104.1295,319.2,1.2,1.1,2024-10-29,0714,Aqua,MODIS,64,61.03,302.2,14,D,0
-2.0984,102.696,319.4,1.6,1.2,2024-10-29,0714,Aqua,MODIS,72,61.03,299,16.3,D,0
-2.1004,102.6823,326.4,1.6,1.2,2024-10-29,0714,Aqua,MODIS,80,61.03,299.4,31.2,D,0
-2.3294,100.9309,325.3,2.2,1.4,2024-10-29,0714,Aqua,MODIS,62,61.03,297.2,46.3,D,2
-2.3168,100.9291,321.7,2.2,1.4,2024-10-29,0714,Aqua,MODIS,70,61.03,297.2,36.6,D,2
-2.3195,100.9101,333.4,2.2,1.4,2024-10-29,0714,Aqua,MODIS,0,61.03,300,79,D,2
-1.5827,105.9864,315.6,1,1,2024-10-29,0714,Aqua,MODIS,64,61.03,302.7,7.2,D,0
-2.189,101.0001,333.4,2.1,1.4,2024-10-29,0714,Aqua,MODIS,85,61.03,295.5,70.5,D,0
-2.1878,100.9948,328.9,2.1,1.4,2024-10-29,0714,Aqua,MODIS,82,61.03,295.1,56.7,D,0
-1.8222,103.2548,314.5,1.4,1.2,2024-10-29,0714,Aqua,MODIS,63,61.03,294.1,9.7,D,0
-1.824,103.2424,318.8,1.4,1.2,2024-10-29,0714,Aqua,MODIS,71,61.03,295.6,16.4,D,0
-1.8258,103.2302,315.7,1.4,1.2,2024-10-29,0714,Aqua,MODIS,66,61.03,294.8,11.2,D,0
-1.9103,101.463,314.7,1.9,1.4,2024-10-29,0714,Aqua,MODIS,49,61.03,291.3,32.3,D,0
-1.9415,100.9883,317,2.1,1.4,2024-10-29,0714,Aqua,MODIS,69,61.03,292.9,31.4,D,0
-1.9443,100.9688,310.6,2.1,1.4,2024-10-29,0714,Aqua,MODIS,51,61.03,293.3,15.1,D,0
-1.6219,102.6523,315.6,1.6,1.2,2024-10-29,0714,Aqua,MODIS,66,61.03,298.8,10.6,D,0
-1.596,101.8042,317.3,1.8,1.3,2024-10-29,0714,Aqua,MODIS,68,61.03,292.8,23.4,D,0
-1.5983,101.7889,315.8,1.8,1.3,2024-10-29,0714,Aqua,MODIS,65,61.03,294,21.9,D,0
-1.5121,102.2965,316.3,1.6,1.3,2024-10-29,0714,Aqua,MODIS,67,61.03,298.2,12.7,D,0
-1.0226,102.2696,324,1.6,1.3,2024-10-29,0714,Aqua,MODIS,79,61.03,294,34.6,D,0
-0.9099,101.6953,319.7,1.8,1.3,2024-10-29,0714,Aqua,MODIS,74,61.03,298.1,23,D,0
-0.9121,101.6798,322.3,1.8,1.3,2024-10-29,0714,Aqua,MODIS,77,61.03,298.7,28.7,D,0
-0.8016,101.6413,334.4,1.8,1.3,2024-10-29,0714,Aqua,MODIS,87,61.03,296.1,62.7,D,0
-0.803,101.6523,324.6,1.8,1.3,2024-10-29,0714,Aqua,MODIS,79,61.03,296.4,36,D,0
-0.7809,101.0169,336.3,2,1.4,2024-10-29,0714,Aqua,MODIS,88,61.03,297.9,84.7,D,0
-0.6927,101.4508,320.6,1.9,1.3,2024-10-29,0714,Aqua,MODIS,74,61.03,298.4,26.9,D,0
-0.1986,101.2247,347.1,1.9,1.3,2024-10-29,0714,Aqua,MODIS,94,61.03,297.5,123,D,0
2.8115,101.4987,317.4,1.6,1.2,2024-10-29,0715,Aqua,MODIS,32,61.03,297.5,15.8,D,2
2.5969,102.0579,334.6,1.5,1.2,2024-10-29,0715,Aqua,MODIS,87,61.03,297.5,48.2,D,0
2.5988,102.0708,317.3,1.5,1.2,2024-10-29,0715,Aqua,MODIS,55,61.03,297.6,12.4,D,0
-6.0283,105.9578,311,1,1,2024-10-29,1439,Terra,MODIS,73,61.03,296.6,7.1,N,2
-6.0069,105.9819,319.1,1,1,2024-10-29,1439,Terra,MODIS,98,61.03,297.4,13.8,N,2
-6.5449,108.0937,305,1.2,1.1,2024-10-29,1439,Terra,MODIS,62,61.03,294.7,4.3,N,0
-6.3697,106.6133,305.8,1,1,2024-10-29,1439,Terra,MODIS,64,61.03,292.7,5,N,0
-3.8102,103.8162,306.6,1,1,2024-10-29,1440,Terra,MODIS,69,61.03,296.1,4.4,N,0
-3.2014,105.0813,315,1,1,2024-10-29,1440,Terra,MODIS,89,61.03,297.8,10.8,N,0
-3.1926,105.0801,310,1,1,2024-10-29,1440,Terra,MODIS,75,61.03,296.7,6.8,N,0
-3.09,104.9612,308.7,1,1,2024-10-29,1440,Terra,MODIS,71,61.03,296.4,6,N,0
-3.1371,104.4135,311.1,1,1,2024-10-29,1440,Terra,MODIS,80,61.03,296.2,7.5,N,0
-3.1384,104.4046,308.9,1,1,2024-10-29,1440,Terra,MODIS,73,61.03,296,5.9,N,0
-3.1157,104.4375,343.2,1,1,2024-10-29,1440,Terra,MODIS,100,61.03,298,46.9,N,0
-3.1169,104.4287,320.9,1,1,2024-10-29,1440,Terra,MODIS,100,61.03,296.4,16.2,N,0
-3.0402,104.1218,308.7,1,1,2024-10-29,1440,Terra,MODIS,73,61.03,294.9,6.6,N,0
-3.0425,104.0398,313.6,1,1,2024-10-29,1440,Terra,MODIS,87,61.03,295.5,10.3,N,0
-2.9924,103.9989,308.9,1,1,2024-10-29,1440,Terra,MODIS,73,61.03,293,7.4,N,0
-2.394,106.1758,311.6,1.1,1,2024-10-29,1440,Terra,MODIS,79,61.03,295.1,9.5,N,0
-2.5484,103.0801,311.6,1.1,1,2024-10-29,1440,Terra,MODIS,83,61.03,295.4,9.3,N,0
-2.5497,103.0705,312.4,1.1,1,2024-10-29,1440,Terra,MODIS,85,61.03,295.4,9.9,N,0
-2.5294,102.8252,308.4,1.1,1.1,2024-10-29,1440,Terra,MODIS,74,61.03,294.7,7.4,N,0
-2.0965,102.6942,308.8,1.1,1.1,2024-10-29,1440,Terra,MODIS,75,61.03,294.5,7.9,N,0
-2.3259,100.9166,306.3,1.4,1.2,2024-10-29,1440,Terra,MODIS,68,61.03,281.6,11.7,N,2
-2.1557,100.9704,303.4,1.4,1.2,2024-10-29,1440,Terra,MODIS,55,61.03,285.4,7.6,N,0
-1.6651,103.4723,304.2,1,1,2024-10-29,1440,Terra,MODIS,52,61.03,293,3.7,N,0
-2.3242,100.9292,313.1,1.4,1.2,2024-10-29,1440,Terra,MODIS,86,61.03,282.7,20,N,2
-4.8582,105.6933,314.6,1,1,2024-10-29,1440,Terra,MODIS,88,61.03,295.3,10.8,N,0
-4.8594,105.6845,334.1,1,1,2024-10-29,1440,Terra,MODIS,100,61.03,296.1,32.2,N,0
-4.8607,105.6757,310.3,1,1,2024-10-29,1440,Terra,MODIS,76,61.03,295.3,7.3,N,0
-4.8506,105.6832,327.2,1,1,2024-10-29,1440,Terra,MODIS,100,61.03,296,23.1,N,0
-4.8518,105.6744,310.8,1,1,2024-10-29,1440,Terra,MODIS,78,61.03,295.5,7.4,N,0
-4.4827,105.7419,307.5,1,1,2024-10-29,1440,Terra,MODIS,63,61.03,296,5.4,N,0
1.5133,101.1614,315.1,1.2,1.1,2024-10-29,1441,Terra,MODIS,91,61.03,291.2,16.2,N,0
1.5148,101.1722,305.4,1.2,1.1,2024-10-29,1441,Terra,MODIS,44,61.03,289.8,6.5,N,0
5.5027,105.2097,309.2,1.2,1.1,2024-10-29,1932,Aqua,MODIS,65,61.03,287.5,8.8,N,3
-2.3265,100.924,314.3,1,1,2024-10-29,1935,Aqua,MODIS,89,61.03,289.5,12.4,N,2
-2.3279,100.9327,319.1,1,1,2024-10-29,1935,Aqua,MODIS,98,61.03,289.6,16.6,N,2
-3.1144,104.4398,319.2,1.4,1.2,2024-10-29,1935,Aqua,MODIS,98,61.03,294,24.8,N,0
4.2744,101.9787,310,1.1,1,2024-10-30,0300,Terra,MODIS,57,61.03,293.7,5.2,D,0
3.9339,102.3676,312.6,1.1,1.1,2024-10-30,0300,Terra,MODIS,56,61.03,294.7,8,D,2
3.9324,102.3778,312.1,1.2,1.1,2024-10-30,0300,Terra,MODIS,47,61.03,294.3,7.5,D,2
3.7426,101.5212,317.7,1.1,1,2024-10-30,0300,Terra,MODIS,39,61.03,297.9,8.3,D,2
3.4467,102.3497,313.5,1.2,1.1,2024-10-30,0300,Terra,MODIS,54,61.03,293.1,7.3,D,2
3.4877,101.9389,315,1.1,1,2024-10-30,0300,Terra,MODIS,36,61.03,299.2,7.2,D,2
3.4895,101.4859,313.5,1.1,1,2024-10-30,0300,Terra,MODIS,27,61.03,293.1,7.4,D,0
3.3084,101.5918,316.7,1.1,1,2024-10-30,0300,Terra,MODIS,33,61.03,296,8.3,D,2
2.4238,102.2095,313.7,1.2,1.1,2024-10-30,0300,Terra,MODIS,69,61.03,294.1,7.4,D,2
1.9146,102.9547,314.9,1.3,1.1,2024-10-30,0300,Terra,MODIS,31,61.03,295.4,8.9,D,2
1.6788,103.7356,312.1,1.5,1.2,2024-10-30,0300,Terra,MODIS,59,61.03,292.9,10.6,D,0
1.5052,103.5141,316.4,1.5,1.2,2024-10-30,0300,Terra,MODIS,61,61.03,298.4,12.1,D,2
1.4928,103.5253,314.2,1.5,1.2,2024-10-30,0300,Terra,MODIS,20,61.03,297,9.1,D,2
1.4446,101.4685,307.2,1.1,1,2024-10-30,0300,Terra,MODIS,41,61.03,284.6,5.4,D,0
0.1441,101.6032,314.5,1.2,1.1,2024-10-30,0301,Terra,MODIS,66,61.03,300.3,8.5,D,0
0.9686,101.874,317.7,1.2,1.1,2024-10-30,0301,Terra,MODIS,34,61.03,301.2,10.7,D,0
0.4438,101.879,311.1,1.2,1.1,2024-10-30,0301,Terra,MODIS,39,61.03,293.3,6.5,D,0
0.4423,101.8894,312.8,1.2,1.1,2024-10-30,0301,Terra,MODIS,57,61.03,296,7.5,D,0
0.2028,102.2685,317.7,1.3,1.1,2024-10-30,0301,Terra,MODIS,43,61.03,300.2,10.7,D,0
0.1719,102.4116,315.2,1.3,1.1,2024-10-30,0301,Terra,MODIS,66,61.03,298.4,11.7,D,0
0.2388,101.7892,317.4,1.2,1.1,2024-10-30,0301,Terra,MODIS,64,61.03,301.4,9.8,D,0
-0.2303,102.3587,320.3,1.3,1.1,2024-10-30,0301,Terra,MODIS,54,61.03,301.7,17.2,D,0
-0.2402,102.3573,318.5,1.3,1.1,2024-10-30,0301,Terra,MODIS,34,61.03,300.8,13.9,D,0
-0.2985,101.7786,315.7,1.2,1.1,2024-10-30,0301,Terra,MODIS,62,61.03,300.8,9.5,D,0
-0.8752,102.0095,317.5,1.2,1.1,2024-10-30,0301,Terra,MODIS,71,61.03,297.2,11.1,D,0
-0.8835,101.9977,317,1.2,1.1,2024-10-30,0301,Terra,MODIS,70,61.03,297.9,10.1,D,0
-0.8851,102.0084,337.2,1.2,1.1,2024-10-30,0301,Terra,MODIS,89,61.03,297.7,43.7,D,0
-0.9128,101.0643,310.4,1.1,1.1,2024-10-30,0301,Terra,MODIS,54,61.03,294.2,8,D,0
-1.9591,104.0275,317.5,1.8,1.3,2024-10-30,0301,Terra,MODIS,51,61.03,300.7,19.8,D,0
-2.0564,104.2386,315.8,1.9,1.3,2024-10-30,0301,Terra,MODIS,48,61.03,300.1,18.1,D,0
-2.0682,104.237,315.1,1.9,1.3,2024-10-30,0301,Terra,MODIS,55,61.03,299.8,15.9,D,0
-2.2206,104.1868,316.6,1.9,1.3,2024-10-30,0301,Terra,MODIS,61,61.03,300.3,18.7,D,0
-2.0962,102.694,314.5,1.4,1.2,2024-10-30,0301,Terra,MODIS,58,61.03,297.6,9.2,D,0
-1.9075,100.9308,319.4,1.1,1.1,2024-10-30,0301,Terra,MODIS,75,61.03,297.1,13.2,D,0
-2.0666,101.396,315.9,1.2,1.1,2024-10-30,0301,Terra,MODIS,65,61.03,300.7,10.4,D,2
-2.1607,100.9686,323,1.1,1.1,2024-10-30,0301,Terra,MODIS,66,61.03,299.6,13.2,D,0
-2.1622,100.9786,321.7,1.1,1.1,2024-10-30,0301,Terra,MODIS,38,61.03,298.5,11.1,D,0
-2.8276,105.6619,316.7,2.5,1.5,2024-10-30,0301,Terra,MODIS,0,61.03,297.3,29.4,D,0
-2.8307,105.684,316.4,2.5,1.5,2024-10-30,0301,Terra,MODIS,38,61.03,297.7,30.1,D,0
-2.1852,101.0059,319.8,1.1,1.1,2024-10-30,0301,Terra,MODIS,50,61.03,300.3,9.7,D,0
-2.2199,100.9808,325.4,1.1,1.1,2024-10-30,0301,Terra,MODIS,36,61.03,301.6,13.9,D,0
-2.976,105.41,313,2.4,1.5,2024-10-30,0301,Terra,MODIS,38,61.03,297.5,20.1,D,0
-3.8156,102.464,317.8,1.5,1.2,2024-10-30,0302,Terra,MODIS,71,61.03,292.6,20.2,D,0
-2.8318,103.9349,312.8,1.8,1.3,2024-10-30,0302,Terra,MODIS,32,61.03,295.9,10.9,D,0
-3.8204,102.4575,314.2,1.5,1.2,2024-10-30,0302,Terra,MODIS,66,61.03,292.7,14.1,D,0
-4.316,103.9124,309.6,1.9,1.4,2024-10-30,0302,Terra,MODIS,53,61.03,293.6,11.4,D,0
-2.3172,101.2335,339.7,1.5,1.2,2024-10-30,0753,Aqua,MODIS,89,61.03,295.3,66.8,D,0
-2.3317,100.921,327.6,1.4,1.2,2024-10-30,0753,Aqua,MODIS,54,61.03,295.1,28.2,D,2
-2.2489,101.0063,337.7,1.5,1.2,2024-10-30,0753,Aqua,MODIS,58,61.03,295.7,50,D,0
0.236,101.7845,316.6,1.8,1.3,2024-10-30,0754,Aqua,MODIS,55,61.03,294.3,19.9,D,0
-2.8268,105.7458,309.7,4.3,1.9,2024-10-30,1837,Aqua,MODIS,68,61.03,281.3,84.6,N,0
-2.8288,105.7374,305.3,4.3,1.9,2024-10-30,1837,Aqua,MODIS,27,61.03,281,64.6,N,0
-2.8338,105.7598,338.9,2.8,1.6,2024-10-31,0203,Terra,MODIS,68,61.03,295.1,155.3,D,0
-3.3898,105.1096,315.8,3.1,1.7,2024-10-31,0204,Terra,MODIS,33,61.03,298.2,32.8,D,0
-4.881,105.6369,317.5,2.4,1.5,2024-10-31,0654,Aqua,MODIS,49,61.03,279.9,43.5,D,0
-4.8841,105.6327,312.5,2.4,1.5,2024-10-31,0654,Aqua,MODIS,23,61.03,279.5,28.8,D,0
-3.8554,105.7708,319.4,2.2,1.4,2024-10-31,0655,Aqua,MODIS,73,61.03,295.5,33.9,D,0
-2.7896,106.368,307.9,1.9,1.3,2024-10-31,0655,Aqua,MODIS,54,61.03,284.2,8.7,D,0
-3.8558,105.7776,324.2,2.2,1.4,2024-10-31,0655,Aqua,MODIS,79,61.03,296.3,49.7,D,0
-3.8063,105.8425,330.7,2.2,1.4,2024-10-31,0655,Aqua,MODIS,84,61.03,296,73.7,D,0
5.5045,105.2027,312.1,1.2,1.1,2024-10-31,1424,Terra,MODIS,77,61.03,293.9,9.4,N,3
5.506,105.213,307.3,1.2,1.1,2024-10-31,1424,Terra,MODIS,53,61.03,293.8,5.1,N,3
-2.8329,105.7518,361.6,1,1,2024-10-31,1916,Aqua,MODIS,100,61.03,292.4,88.1,N,0
-2.8342,105.7606,351,1,1,2024-10-31,1916,Aqua,MODIS,100,61.03,295.8,61.3,N,0
-2.8418,105.7505,327.6,1,1,2024-10-31,1916,Aqua,MODIS,100,61.03,290.5,23,N,0
-2.8431,105.7593,400,1,1,2024-10-31,1916,Aqua,MODIS,100,61.03,304.7,250,N,0
-2.8444,105.7681,352.6,1,1,2024-10-31,1916,Aqua,MODIS,100,61.03,293.9,64.7,N,0
-3.799,105.8486,311.6,1,1,2024-10-31,1917,Aqua,MODIS,83,61.03,293.6,10.2,N,0
-4.5357,105.4123,307.2,1,1,2024-10-31,1917,Aqua,MODIS,71,61.03,293.5,6.4,N,0
-3.5581,105.2316,313.9,1.3,1.1,2024-11-01,0735,Aqua,MODIS,54,61.03,284.8,10.2,D,0
-3.135,103.2253,314.2,1,1,2024-11-01,0735,Aqua,MODIS,67,61.03,288.4,7.5,D,0
-3.2421,101.8604,311.2,1,1,2024-11-01,0735,Aqua,MODIS,56,61.03,295.4,4.1,D,0
-2.5452,102.8438,311.6,1,1,2024-11-01,0735,Aqua,MODIS,34,61.03,288.6,5.9,D,0
-2.2086,102.1862,311.9,1,1,2024-11-01,0735,Aqua,MODIS,54,61.03,286.9,7.5,D,0
-2.0735,102.9106,310.5,1,1,2024-11-01,0735,Aqua,MODIS,57,61.03,288.4,5.9,D,0
-2.0697,102.3072,316.5,1,1,2024-11-01,0735,Aqua,MODIS,69,61.03,297.5,6.9,D,0
-2.0709,102.2983,316.6,1,1,2024-11-01,0735,Aqua,MODIS,66,61.03,298.7,6.5,D,0
-2.0166,102.1572,317.6,1,1,2024-11-01,0735,Aqua,MODIS,71,61.03,296,9.2,D,0
-1.8774,102.4851,316.1,1,1,2024-11-01,0735,Aqua,MODIS,70,61.03,297.6,6.7,D,0
-1.333,101.8617,317.9,1,1,2024-11-01,0735,Aqua,MODIS,74,61.03,297.7,9.3,D,0
-1.0359,102.3058,312,1,1,2024-11-01,0735,Aqua,MODIS,58,61.03,284.8,6,D,0
-0.9043,102.8911,314.3,1.1,1,2024-11-01,0735,Aqua,MODIS,57,61.03,294.6,6.9,D,0
-0.5878,102.8486,309.4,1.1,1,2024-11-01,0735,Aqua,MODIS,50,61.03,280.2,5.6,D,0
-0.5891,102.8393,308.6,1.1,1,2024-11-01,0735,Aqua,MODIS,44,61.03,280.1,5.1,D,0
3.0536,102.6483,319.2,1.1,1.1,2024-11-01,0736,Aqua,MODIS,71,61.03,292.9,12,D,0
3.2553,103.426,317.6,1.2,1.1,2024-11-01,0736,Aqua,MODIS,15,61.03,299.1,10,D,0
-0.2452,102.3523,314.7,1,1,2024-11-01,0736,Aqua,MODIS,39,61.03,293.1,7.3,D,0
-0.2164,101.9856,312.9,1,1,2024-11-01,0736,Aqua,MODIS,37,61.03,293.5,4.9,D,0
0.102,102.7079,320.2,1.1,1,2024-11-01,0736,Aqua,MODIS,26,61.03,300.9,11.5,D,0
0.1954,102.838,316.9,1.1,1,2024-11-01,0736,Aqua,MODIS,43,61.03,297.1,8.2,D,0
0.2313,102.9044,337,1.1,1,2024-11-01,0736,Aqua,MODIS,76,61.03,298.1,34.6,D,0
0.169,102.4099,319.3,1,1,2024-11-01,0736,Aqua,MODIS,59,61.03,301.5,10.4,D,0
0.203,102.2658,318.6,1,1,2024-11-01,0736,Aqua,MODIS,51,61.03,300,9.1,D,0
1.9416,101.5323,316,1,1,2024-11-01,0736,Aqua,MODIS,51,61.03,299,8.3,D,0
1.8227,98.6344,325,1.1,1.1,2024-11-01,0736,Aqua,MODIS,0,61.03,296.4,19.4,D,0
1.9669,98.6584,319.9,1.1,1.1,2024-11-01,0736,Aqua,MODIS,77,61.03,295.6,15.5,D,0
1.9654,98.648,314.4,1.1,1.1,2024-11-01,0736,Aqua,MODIS,71,61.03,295.5,9.3,D,0
2.9952,98.4469,312,1.1,1.1,2024-11-01,0737,Aqua,MODIS,51,61.03,295.6,7.2,D,0
5.5067,105.2078,305.9,2.8,1.6,2024-11-01,1504,Terra,MODIS,39,61.03,291.1,18.3,N,3
4.6597,103.376,312.3,1.9,1.4,2024-11-01,1504,Terra,MODIS,78,61.03,291.7,23.4,N,0
-6.9287,107.694,312.6,1,1,2024-11-03,0226,Terra,MODIS,33,61.03,281.9,4.7,D,2
-6.9722,107.6082,315.6,1,1,2024-11-03,0226,Terra,MODIS,27,61.03,288.9,4.9,D,2
-6.9735,107.6172,316.4,1,1,2024-11-03,0226,Terra,MODIS,53,61.03,290.5,5.9,D,2
-7.0463,107.7445,315.4,1,1,2024-11-03,0226,Terra,MODIS,42,61.03,289.5,7.7,D,2
-3.6852,103.7273,311.6,1.3,1.1,2024-11-03,0716,Aqua,MODIS,32,61.03,289.2,7,D,0
-2.0918,103.2755,319.6,1.3,1.1,2024-11-03,0717,Aqua,MODIS,75,61.03,294.3,16.3,D,0
-0.2953,101.7774,307.8,1.5,1.2,2024-11-03,0717,Aqua,MODIS,29,61.03,288.9,8,D,0
-2.6034,103.3512,314.3,1.3,1.1,2024-11-03,0717,Aqua,MODIS,69,61.03,294.2,9.5,D,0
-2.2598,103.5256,315.4,1.2,1.1,2024-11-03,0717,Aqua,MODIS,70,61.03,292.6,9.9,D,0
-2.0934,103.2644,313.9,1.3,1.1,2024-11-03,0717,Aqua,MODIS,54,61.03,294.9,8.9,D,0
3.1187,101.4403,321.1,1.4,1.2,2024-11-03,0718,Aqua,MODIS,54,61.03,297.6,9.9,D,2
1.9526,99.8707,305.5,2,1.4,2024-11-03,0718,Aqua,MODIS,14,61.03,276.3,10.4,D,0
3.2428,102.4128,311,1.2,1.1,2024-11-03,0718,Aqua,MODIS,40,61.03,292.7,5.1,D,0
1.8294,99.6647,308.3,2,1.4,2024-11-03,0718,Aqua,MODIS,48,61.03,291.2,10,D,0
4.8162,101.0809,317.8,1.4,1.2,2024-11-03,0719,Aqua,MODIS,48,61.03,298.5,14.6,D,2
1.4603,103.9777,311.4,2.2,1.4,2024-11-05,0659,Aqua,MODIS,33,61.03,288.7,15.7,D,2
-3.216,108.064,310.3,1,1,2024-11-05,1425,Terra,MODIS,70,61.03,291.7,7.8,N,0
-3.2172,108.0551,313.2,1,1,2024-11-05,1425,Terra,MODIS,81,61.03,291.6,10.1,N,0
5.4998,105.2082,317.6,1.1,1,2024-11-05,1428,Terra,MODIS,94,61.03,290.6,13.8,N,3
5.5009,105.2137,310.6,1.1,1,2024-11-05,1917,Aqua,MODIS,71,61.03,293,7.6,N,3
4.2149,100.7846,314.6,1.3,1.1,2024-11-06,0245,Terra,MODIS,63,61.03,292.8,9.1,D,0
4.2481,100.8342,312.2,1.3,1.1,2024-11-06,0245,Terra,MODIS,58,61.03,291,7.4,D,0
-6.108,105.4272,311.8,1.4,1.2,2024-11-06,0737,Aqua,MODIS,51,61.03,292.2,11.5,D,3
-2.5982,102.7692,310.9,1.1,1,2024-11-06,0738,Aqua,MODIS,38,61.03,292.7,5.8,D,0
0.7385,101.6666,318.8,1,1,2024-11-06,0739,Aqua,MODIS,34,61.03,298.9,9.9,D,0
4.8917,100.7239,313.7,2.5,1.5,2024-11-07,0324,Terra,MODIS,18,61.03,292.8,23.5,D,2
5.5026,105.2088,318,1.3,1.1,2024-11-08,0226,Terra,MODIS,69,61.03,292.6,18.1,D,3
-6.0921,106.6797,322.4,1,1,2024-11-08,0229,Terra,MODIS,30,61.03,300.1,8,D,2
-6.1369,106.2876,319.8,1,1,2024-11-08,0229,Terra,MODIS,64,61.03,299.3,7.9,D,2
-6.307,107.156,319.8,1,1,2024-11-08,0229,Terra,MODIS,40,61.03,299.1,8.8,D,2
-6.3915,107.166,318.6,1,1,2024-11-08,0229,Terra,MODIS,62,61.03,297.9,8.1,D,2
-6.3928,107.1751,317.9,1,1,2024-11-08,0229,Terra,MODIS,49,61.03,298.4,7.8,D,2
-2.3542,106.2167,312.6,1,1,2024-11-08,0719,Aqua,MODIS,29,61.03,295.2,5.4,D,0
-2.8117,105.6086,314.3,1,1,2024-11-08,0719,Aqua,MODIS,43,61.03,298.2,7.3,D,0
-2.3554,106.2079,321.1,1,1,2024-11-08,0719,Aqua,MODIS,73,61.03,295.7,13.1,D,0
-4.5494,105.4628,320.6,1,1,2024-11-08,0719,Aqua,MODIS,67,61.03,299,8.6,D,0
-4.3715,104.9095,320,1,1,2024-11-08,0719,Aqua,MODIS,69,61.03,295.1,10.8,D,0
-3.0797,107.6252,314.1,1.1,1,2024-11-08,0719,Aqua,MODIS,57,61.03,296.1,7,D,0
-3.3955,104.5108,315,1.1,1,2024-11-08,0719,Aqua,MODIS,40,61.03,296.3,7.1,D,0
-3.0592,106.7011,314.5,1,1,2024-11-08,0719,Aqua,MODIS,62,61.03,296.4,6.2,D,0
-3.2239,105.3838,312.1,1,1,2024-11-08,0719,Aqua,MODIS,49,61.03,295.6,5.8,D,0
-3.2252,105.3749,310.2,1,1,2024-11-08,0719,Aqua,MODIS,19,61.03,294,4.3,D,0
